CustomerID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV
0228-MAUWC,37.160194,-121.945611,1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,1144.6,0,3949
7663-YJHSN,36.863303,-121.781632,0,0,1,0,72,1,2,1,2,2,2,2,2,0,2,1,0,103.95,7556.9,0,5096
4915-BFSXL,37.051166,-122.056194,1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,68.95,4858.7,0,4858
3086-RUCRN,36.525703,-120.952122,0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,103.1,6595.0,0,6183
5215-LNLDJ,36.810568,-121.503022,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,24.7,149.05,0,3872
7576-JMYWV,37.084697,-121.606417,0,1,1,1,46,1,2,1,2,2,0,2,2,2,0,1,2,110.2,4972.1,0,4162
0257-KXZGU,37.348129,-121.98469,0,0,1,1,32,1,2,0,0,2,2,0,0,0,0,0,0,62.45,2045.55,0,5442
1307-ATKGB,37.393554,-121.965114,1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,2187.15,0,2007
3714-XPXBW,36.974575,-121.991149,0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2976.95,0,3801
1850-AKQEP,37.007882,-122.065975,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.35,178.7,0,4577
2824-DXNKN,37.031404,-121.981865,0,0,1,1,72,1,2,0,2,0,2,0,2,0,2,1,0,71.45,5025.85,0,5656
5227-JSCFE,37.070177,-122.010077,1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,46.35,3353.4,0,5421
0848-ZGQIJ,37.257772,-122.051824,0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,94.65,1461.15,0,3050
3621-CHYVB,37.023669,-121.946461,0,0,1,0,57,0,1,0,2,0,2,2,0,2,0,1,0,49.9,2782.4,0,5866
8042-RNLKO,36.931654,-121.752383,1,0,0,0,66,1,2,2,1,1,1,1,1,1,1,0,0,25.45,1699.15,0,4163
5372-FBKBN,37.284265,-121.827673,0,0,0,1,21,1,0,2,1,1,1,1,1,1,0,0,3,20.75,452.2,0,2143
0420-TXVSG,37.343827,-121.883119,1,0,1,0,66,1,2,0,2,2,2,0,0,0,2,1,1,66.1,4428.45,0,5933
6217-TOWGS,37.333851,-121.891147,0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,1322.55,0,4852
1045-LTCYT,37.255479,-121.889838,0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,21.05,139.75,0,2158
1544-JJMYL,37.233226,-121.78809,1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,69.35,1927.3,0,2450
4636-JGAAI,37.186141,-121.843554,1,0,1,0,34,1,2,1,0,2,0,0,0,2,0,0,3,88.85,3000.25,0,4014
6874-SGLHU,37.304681,-121.809955,1,0,0,0,30,1,0,1,0,2,0,0,2,2,1,1,0,97.0,3021.3,0,4126
5951-AOFIH,37.32886,-121.834567,1,0,0,0,33,1,0,0,0,2,2,0,2,0,0,1,1,66.4,2245.4,0,3843
3059-NGMXB,37.257063,-121.923037,1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,69.2,944.65,0,2871
8652-YHIYU,37.294926,-121.894763,0,0,0,1,16,1,2,1,0,0,0,2,0,0,1,1,1,79.5,1264.2,0,5040
5278-PNYOX,37.327069,-121.916819,0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,100.65,4917.75,0,5499
3486-HOOGQ,37.316146,-121.936285,0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,0,79.7,5743.3,0,4848
5061-PBXFW,37.305622,-122.000887,0,0,1,1,32,1,0,0,2,2,0,2,0,0,0,0,0,61.4,1864.65,0,2649
8630-FJLIB,37.277592,-121.986477,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,69.8,1221.65,0,2421
3891-NLXJB,37.387027,-121.897775,1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,40.55,1390.85,0,4050
4749-OJKQU,37.424655,-121.74841,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,75.65,302.35,0,5396
0577-WHMEV,37.371862,-121.860349,0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,90.7,1374.9,0,4839
5453-AXEPF,37.42765,-121.945416,1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,1336.9,0,3591
3639-XJHKQ,37.28682,-121.723877,0,0,0,1,19,1,0,0,2,2,2,0,0,0,0,1,2,60.6,1297.8,0,2463
3716-LRGXK,37.270938,-121.851046,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,0,5301
2263-SFSQZ,37.246064,-121.749494,1,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,3,24.95,1222.25,0,5461
9950-MTGYX,37.218705,-121.762429,1,0,1,1,28,1,0,2,1,1,1,1,1,1,2,1,1,20.3,487.95,0,2948
3397-AVTKU,37.382909,-121.634151,1,0,0,0,43,1,0,0,0,2,0,0,0,2,2,1,2,60.0,2548.55,0,4614
4825-FUREZ,37.339533,-121.777179,1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,20.25,835.5,0,5940
2672-OJQZP,37.954089,-121.329761,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.75,44.75,0,4118
3134-DSHVC,37.965695,-121.260051,0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,6218.45,0,5989
7821-DPRQE,38.002125,-121.324979,1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,7320.9,0,5015
2001-EWBQU,38.033219,-121.297433,0,0,0,0,60,1,2,1,0,2,2,0,2,2,2,0,2,104.7,6333.8,0,6186
1608-GMEWB,37.946282,-121.139499,1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,4200.25,0,3960
6695-AMZUF,38.029729,-121.387999,0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,5950.2,0,5950
8410-BGQXN,38.071327,-120.632221,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.4,93.4,0,4402
1619-YWUBB,38.208336,-120.339938,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1614.9,0,6146
7611-YKYTC,38.183918,-120.898817,1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,1573.95,0,4040
0365-GXEZS,37.943954,-120.67108,1,0,1,0,18,1,0,1,0,0,2,2,0,0,0,0,2,78.2,1468.75,0,2831
0082-OQIQY,37.956963,-120.863055,1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,94.2,2607.6,0,4561
3606-SBKRY,38.047746,-121.030499,1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,1523.4,0,4529
0667-NSRGI,38.123544,-121.159078,0,0,1,0,48,1,2,0,0,0,2,2,0,2,1,1,3,69.55,3435.6,0,2478
6893-ODYYE,38.304194,-120.592431,1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,4549.45,0,6435
8242-JSVBO,38.264262,-120.515133,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,44.65,322.5,0,4300
9541-ZPSEA,38.196497,-120.61689,1,0,1,1,68,1,0,1,2,0,2,0,0,0,2,0,1,80.35,5375.15,0,5954
2665-NPTGL,38.244806,-120.417301,0,1,1,0,26,1,2,1,0,0,2,0,2,2,0,1,0,98.1,2510.7,0,3114
1139-WUOAH,38.055562,-120.456298,1,0,0,0,57,0,1,0,0,0,2,2,2,2,2,0,1,53.35,3090.05,0,5461
4693-VWVBO,38.156971,-120.849231,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.55,61.05,0,3889
6937-GCDGQ,38.41935,-120.469545,1,0,1,1,19,1,0,0,2,0,0,0,0,0,1,1,0,48.95,955.6,0,2394
0988-JRWWP,38.392686,-120.415951,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,140.4,0,3167
5075-JSDKI,38.169605,-121.310964,0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,24.45,1493.1,0,6196
8644-XYTSV,37.4695,-120.672724,1,0,1,0,42,0,1,0,2,0,0,0,2,0,0,1,0,40.15,1626.05,0,4348
3873-WOSBC,37.394411,-120.127262,1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1784.9,0,4879
7465-ZZRVX,37.553469,-120.952825,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.35,70.35,0,2722
7975-JMZNT,38.085839,-120.37855,1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,91.7,6075.9,0,5453
7251-XFOIL,37.722127,-120.110174,0,0,0,0,61,1,2,1,0,0,2,0,0,2,0,0,3,89.2,5500.6,0,5536
4116-IQRFR,37.420273,-120.66527,1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,73.1,0,4463
8259-DZLIZ,37.422961,-120.765493,0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,53.85,3399.85,0,4954
0442-ZXKVS,37.524721,-120.757977,0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,115.6,6431.05,0,4337
7853-WNZSY,37.127386,-120.506422,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,19.75,19.75,0,5809
3120-FAZKD,37.654551,-119.822984,1,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1230.9,0,4039
8606-OEGQZ,37.818543,-121.006907,0,0,0,1,18,1,2,2,1,1,1,1,1,1,2,0,1,25.3,454.65,0,3416
0225-ZORZP,37.902968,-119.667544,1,0,0,0,3,1,0,1,0,2,0,0,0,2,0,0,2,84.3,235.05,0,5828
9489-JMTTN,37.605926,-120.69955,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.75,6595.9,0,5096
0575-CUQOV,37.394536,-120.890747,1,1,1,0,60,1,0,1,0,2,2,0,2,2,1,1,2,97.95,5867.0,0,6150
0967-BMLBD,37.479926,-120.230424,0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,1,3,20.0,196.35,0,5837
2830-LEWOA,37.84771,-120.486589,1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,6449.15,0,4079
5006-MXVRN,37.555631,-120.911653,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45,0,3733
8327-WKMIE,37.249377,-120.249581,1,0,0,0,37,1,0,2,1,1,1,1,1,1,1,0,1,20.15,785.75,0,4422
6917-FIJHC,37.361987,-120.748394,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,3,26.0,1776.0,0,5374
5329-KRDTM,38.109125,-120.078597,1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,5396.25,0,6202
7797-EJMDP,37.830267,-121.201018,0,0,0,0,8,1,0,0,2,0,0,2,0,2,0,0,0,66.05,574.5,0,4157
3530-VWVGU,37.750822,-121.238423,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,3,19.9,400.3,0,5657
6368-NWMCE,37.255637,-120.493537,0,0,0,0,38,1,2,0,0,2,0,2,0,2,0,0,1,68.15,2656.3,0,3371
3633-CDBUW,37.581496,-119.972762,1,0,0,1,17,1,0,0,0,2,2,2,2,2,1,0,2,80.85,1445.95,0,3913
0707-HOVVN,38.121601,-120.133915,0,1,0,0,70,1,2,0,0,2,2,2,2,0,2,1,0,75.5,5212.65,0,6024
3956-MGXOG,37.671806,-121.007575,0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,80.6,2244.95,0,2951
9274-UARKJ,37.621458,-121.012295,0,0,0,0,15,1,0,1,0,2,0,0,2,0,0,1,0,83.2,1130.0,0,4096
4077-HWUYD,37.639029,-120.964772,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,87.55,6463.15,0,5341
0103-CSITQ,37.670526,-120.877572,0,0,1,0,57,1,2,1,0,2,2,2,2,2,1,1,0,109.4,6252.7,0,6026
8671-KKKOS,37.343846,-121.039391,0,0,1,0,46,0,1,0,2,2,0,0,2,0,0,0,2,45.55,2062.15,0,5565
7305-ZWMAJ,37.785033,-120.776141,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,20.7,587.1,0,2492
9518-XXBXE,37.410236,-121.320337,1,1,1,0,10,1,0,1,2,0,0,0,0,0,0,0,2,75.3,720.45,0,4254
6578-KRMAW,37.329725,-120.306399,1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2979.3,0,3224
4860-IJUDE,37.750778,-121.13238,1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,956.65,0,2070
9688-YGXVR,37.713152,-121.08739,0,0,0,0,44,1,0,1,0,2,2,0,2,0,0,1,1,88.15,3973.2,0,4112
0423-UDIJQ,37.521708,-120.426843,1,1,0,0,9,1,0,0,0,0,0,2,0,0,0,0,3,49.2,447.9,0,2145
1945-XISKS,37.982716,-120.343732,0,0,1,0,67,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1335.2,0,4994
5360-LJCNJ,37.680968,-121.446049,0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,105.15,7555.0,0,5707
2607-FBDFF,37.939768,-120.188002,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,49.0,49.0,0,5289
1100-DDVRV,38.107441,-120.230625,1,0,1,0,17,0,1,0,0,2,0,0,2,2,0,1,3,49.8,836.35,0,5575
6728-WYQBC,37.546007,-121.28257,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.95,20.95,0,2285
9029-FEGVJ,37.704267,-119.607001,0,1,1,0,32,1,2,1,0,0,2,0,0,0,0,0,3,79.3,2570.0,0,5242
7216-KAOID,38.460517,-122.790335,1,0,1,1,41,1,0,2,1,1,1,1,1,1,1,0,0,19.5,798.2,0,2446
6145-NNPNO,38.526941,-122.709096,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.15,44.15,0,3103
5339-TJFEK,38.394091,-122.739814,1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,105.5,6487.2,0,4271
2074-GUHPQ,39.225694,-123.717354,0,0,0,1,17,1,2,1,0,2,2,2,0,0,0,1,1,92.7,1556.85,0,2347
4625-XMOYM,38.731055,-123.316553,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,26.25,1988.05,0,5098
5827-MWCZK,39.025867,-123.381544,1,0,1,1,56,1,2,1,0,2,0,2,2,0,0,1,1,96.95,5432.2,0,6484
1385-TQOZW,39.710591,-123.682799,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,1,20.45,147.55,0,2392
5914-XRFQB,39.361283,-123.784599,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,115.8,8424.9,0,6479
4329-YPDDQ,38.578807,-123.19338,1,0,0,0,20,1,0,1,2,2,2,2,2,2,0,1,0,108.2,2203.7,0,2102
4804-NCPET,38.965804,-122.631779,1,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.2,387.4,0,4821
5944-UGLLK,38.801936,-122.938935,1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,54.9,3045.75,0,5677
7787-BNTZM,39.239818,-123.565432,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,20.15,130.5,0,5761
2252-ISRNH,39.83307,-123.178765,1,0,1,1,9,1,2,1,0,0,2,0,2,0,1,1,2,90.35,767.9,0,2993
9415-TPKRV,39.756049,-123.358701,0,0,1,1,8,1,2,0,0,2,0,0,0,0,0,0,2,55.75,446.8,0,5681
5322-TEUJK,38.445603,-123.063756,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,8100.25,0,4071
1866-DIOQZ,38.499302,-122.92444,0,0,1,0,71,0,1,0,2,2,2,2,2,2,1,0,0,66.8,4689.15,0,4698
8375-KVTHK,39.455555,-123.683979,1,0,1,0,68,1,0,1,0,2,0,2,2,2,1,1,2,100.3,6754.35,0,5757
2697-NQBPF,38.493888,-122.777141,1,0,0,0,34,1,2,1,0,2,0,2,2,2,0,1,2,105.35,3540.65,0,5503
3709-OIJEA,38.731771,-123.064272,1,0,0,0,26,1,0,1,0,2,2,2,0,0,1,1,2,85.2,2184.6,0,5156
1386-ZIKUV,39.045246,-122.743181,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,18.95,130.55,0,4097
0599-XNYDO,38.434362,-122.86891,0,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,0,69.8,1540.35,0,5456
6377-WHAOX,38.848082,-123.50608,0,0,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,106.15,6411.25,0,4115
6855-VLGOS,38.52576,-123.013347,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.55,1432.55,0,5809
8999-XXGNS,38.618347,-122.908422,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,1,1,105.75,7629.85,0,5832
8746-OQQRW,38.93706,-123.118111,1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,0,3,25.25,101.9,0,3962
3181-MIZBN,38.505995,-123.187019,1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,19.75,313.4,0,3677
0471-ARVMX,38.93496,-122.792243,0,1,1,0,62,1,2,1,2,0,2,0,2,2,1,1,2,104.85,6312.9,0,5061
7766-CLTIC,38.419525,-122.521585,0,0,0,0,10,1,0,0,0,0,0,2,0,2,0,1,3,60.95,629.55,0,4323
5650-YLIBA,39.080469,-122.955176,1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,81.15,2640.55,0,3031
0825-CPPQH,39.806141,-123.531098,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.1,1372.45,0,4241
9084-OAYKL,39.245911,-123.77214,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.8,1212.25,0,4758
6122-LJADA,38.925545,-122.549083,1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,1,90.15,6237.05,0,5824
2400-XIWIO,39.141934,-122.770679,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,90.1,6310.9,0,5054
7524-VRLPL,38.966713,-123.586412,1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0,0,4204
7569-NMZYQ,38.787446,-122.58675,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45,0,5475
5201-USSQZ,38.471049,-123.015549,0,0,1,0,26,1,0,1,0,0,0,2,0,2,0,0,1,85.9,2196.45,0,4038
2105-PHWON,39.182916,-123.552571,0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,95.0,3008.15,0,4639
1494-EJZDW,39.12334,-122.838198,0,0,1,1,10,1,0,2,1,1,1,1,1,1,2,0,3,20.15,220.8,0,2836
4884-TVUQF,38.415003,-122.998726,0,1,0,0,57,1,2,1,2,0,2,2,0,2,2,0,1,101.3,5779.6,0,4421
8003-EWNDZ,39.094102,-123.500853,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,2,21.2,222.65,0,2066
1897-RCFUM,38.911299,-123.609588,0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,24.2,914.6,0,3109
9256-JTBNZ,39.408634,-123.045516,0,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,0,20.3,246.3,0,4188
2211-RMNHO,38.522328,-122.97932,0,0,1,1,68,1,2,0,0,2,2,2,2,2,2,0,0,85.3,5560.0,0,4732
2432-TFSMK,38.398815,-122.861923,1,0,0,0,18,1,2,1,0,0,2,0,2,0,1,1,1,89.6,1633.0,0,2269
4929-ROART,39.134075,-123.23422,1,0,0,0,18,1,2,0,2,0,0,0,0,0,0,0,3,56.25,969.85,0,2277
1834-ABKHQ,39.220368,-122.907693,0,0,1,1,52,1,0,0,0,0,2,0,0,0,1,1,0,50.95,2610.65,0,4298
1741-WTPON,39.724433,-123.767578,1,0,1,1,56,1,2,1,2,2,2,2,2,2,2,0,3,115.85,6567.9,0,4937
3932-IJWDZ,39.492046,-123.375818,1,0,0,0,45,1,2,1,0,0,2,2,2,2,0,1,0,103.65,4747.85,0,2183
1240-HCBOH,38.527297,-122.810044,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,3,26.1,1759.55,0,6466
3594-KADLU,39.222323,-122.985488,1,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,3,35.1,101.1,0,3610
8065-BVEPF,38.888351,-123.239647,1,1,0,0,65,1,0,1,0,2,2,0,2,2,0,1,0,99.1,6496.15,0,4574
3796-ENZGF,38.696659,-123.436861,1,0,1,0,63,1,2,0,0,2,0,2,0,2,2,0,3,67.25,4234.15,0,6438
1734-ZMNTZ,40.796621,-124.15428,0,0,1,1,11,1,2,2,1,1,1,1,1,1,2,0,3,25.0,300.7,0,5409
2853-CWQFQ,40.737431,-124.108897,1,0,0,1,1,1,0,0,0,0,0,2,0,2,0,1,3,59.55,59.55,0,5824
0813-TAXXS,40.166028,-123.584144,1,0,0,0,55,1,2,0,0,0,2,0,2,2,2,1,0,77.8,4323.35,0,6483
2519-TWKFS,40.309088,-123.668201,1,0,1,1,25,1,2,0,0,0,0,2,0,0,1,1,3,55.1,1466.1,0,2499
0626-QXNGV,40.839958,-124.003757,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,24.15,1776.45,0,5613
6723-CEGQI,40.825486,-124.049485,0,0,0,1,65,0,1,0,0,2,0,2,2,0,2,0,3,45.25,2933.95,0,5712
4732-RRJZC,40.372532,-123.525626,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.25,144.35,0,4954
9499-XPZXM,40.854512,-123.450097,0,0,1,0,72,1,2,0,2,2,0,2,0,0,2,0,0,64.75,4804.75,0,4675
4338-EYCER,40.497283,-123.93037,1,0,1,0,21,1,0,0,0,0,0,0,2,0,0,0,0,54.6,1125.2,0,5763
3007-FDPEA,41.701223,-124.003393,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,0,20.7,39.85,0,2107
6350-XFYGW,40.4785,-124.301372,1,1,0,0,4,1,0,1,0,0,2,0,2,2,0,1,2,94.75,422.4,0,2757
8513-OLYGY,40.584991,-124.121504,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,115.8,8332.15,0,5130
0311-QYWSS,40.057784,-123.679461,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,1,2,49.45,314.6,0,3672
8705-DWKTI,41.867908,-123.794144,1,0,0,0,52,1,0,1,0,0,2,0,0,2,0,1,1,83.8,4331.4,0,6339
8755-IWJHN,40.342928,-124.063329,1,1,1,0,69,1,2,1,0,2,2,0,0,2,0,1,0,95.35,6382.0,0,6132
4480-QQRHC,40.557314,-124.081662,0,1,0,0,8,1,0,1,0,0,2,0,0,0,0,1,0,74.05,600.15,0,4899
0929-PECLO,41.572813,-124.035011,0,1,0,0,63,1,2,1,0,0,2,0,0,2,0,1,0,89.6,5538.8,0,4438
3680-CTHUH,40.664483,-123.865325,1,0,0,0,60,1,2,1,2,2,2,2,2,2,1,1,1,116.6,7049.5,0,5680
1202-KKGFU,40.7666,-123.80458,0,0,1,0,12,1,0,0,2,0,0,2,0,0,0,0,0,54.2,690.5,0,4474
6112-KTHFQ,40.665952,-124.240051,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,19.3,279.3,0,5917
1852-XEMDW,40.390301,-123.412327,1,0,0,0,22,1,2,0,2,2,2,0,0,0,0,0,3,65.05,1427.55,0,4709
1820-DJFPH,41.336354,-124.044354,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1709.15,0,4755
9426-SXNHE,41.269521,-123.546958,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,18.75,53.15,0,5355
9068-FHQHD,40.274302,-124.210902,0,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,0,20.15,777.35,0,3556
1269-FOYWN,40.184094,-123.745487,1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.0,860.85,0,3743
9470-YFUYI,40.142256,-123.852927,1,1,1,0,71,1,0,0,2,2,0,2,2,0,1,1,0,71.0,5012.1,0,5247
7402-EYFXX,40.89866,-123.539754,1,1,0,0,26,1,2,1,0,0,0,0,2,2,0,1,2,93.6,2404.1,0,4030
9895-VFOXH,40.440636,-124.098739,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4,0,5092
1230-QAJDW,41.444606,-123.471895,1,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,3,65.25,209.9,0,2562
5701-ZIKJE,40.363446,-123.835041,1,0,0,0,13,1,0,0,0,0,0,2,0,0,0,1,3,50.55,610.75,0,5530
5032-MIYKT,40.310119,-123.909449,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.7,70.7,0,4056
7396-VJUZB,40.949012,-123.655847,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,155.35,0,2776
9717-QEBGU,39.873371,-123.741474,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.3,144.0,0,2980
5172-RKOCB,39.955587,-123.681175,1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,108.95,7875.0,0,5758
6509-TSGWN,40.053159,-123.995867,0,0,1,1,37,1,2,2,1,1,1,1,1,1,0,0,3,26.45,911.6,0,5359
3178-CIFOT,38.431407,-120.8421,0,0,0,0,23,1,0,2,1,1,1,1,1,1,1,1,1,19.65,478.1,0,5916
4530-NDRKU,38.912881,-121.082766,0,0,1,1,42,1,0,2,1,1,1,1,1,1,1,1,2,19.05,761.85,0,5091
5985-TBABQ,38.592745,-121.540036,0,0,0,0,32,1,2,0,2,0,0,0,2,2,1,0,3,74.75,2282.95,0,2830
9800-ONTFE,38.809804,-122.241383,0,0,1,1,22,1,2,1,0,0,0,0,0,0,0,1,0,75.8,1615.1,0,4479
6743-HHQPF,38.681651,-122.130569,1,0,1,0,42,0,1,0,0,0,0,0,0,0,0,1,1,25.1,1097.15,0,4959
8455-HIRAQ,38.626128,-121.328011,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,44.45,369.3,0,4909
6616-AALSR,38.69508,-121.271616,0,0,1,1,65,1,2,1,2,0,2,0,2,2,2,1,1,104.3,6725.3,0,4997
9415-ZNBSX,38.880622,-120.973865,0,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,0,89.0,6293.2,0,5650
4018-KJYUY,38.311609,-121.554034,1,0,0,1,22,1,0,2,1,1,1,1,1,1,0,0,1,20.15,432.5,0,2722
3884-UEBXB,38.683605,-120.811852,0,0,1,1,67,0,1,0,2,2,0,0,0,0,2,0,0,36.15,2434.45,0,6314
8780-RSYYU,38.392821,-121.799917,0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,1,1,19.2,532.1,0,2159
5537-UXXVS,38.69549,-121.307864,0,0,1,0,20,1,0,2,1,1,1,1,1,1,0,0,0,19.25,375.25,0,4137
1791-PQHBB,38.63153,-120.842609,0,0,0,1,2,1,0,0,2,0,0,0,0,2,0,1,1,61.2,125.95,0,5056
8701-DGLVH,38.434138,-121.30587,1,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,3,20.45,1042.65,0,6097
